Craig,Sword,SG,28,WAS,0.131944444,6.333333333,0.25,0,0,0,7.7,10.4,0,20,11.7,0,1,
Emanuel,Terry,PF,25,PHO,0.125,6,0,0,48.9,40.6,12.2,2.7,0,50,23.9,,0,
Jaylen,Morris,SG,26,SAS,0.111111111,5.333333333,0.333,0.667,0,13.2,14,0,0,11.4,23.1,0,0,0.5
James,Ennis III,SF,31,DEN,0.097222222,4.666666667,0.333,0.167,8.2,7.7,29.8,0,0,13.4,23.3,0,0.5,0
Moses,Wright,PF,23,DAL,0.090277778,4.333333333,0.25,0.75,8.5,17.1,10.4,0,7,0,18.4,0,0.333,1
Cat,Barber,PG,27,ATL,0.090277778,4.333333333,0,1,8.5,16.7,26.7,0,0,14.8,22.7,,0,0
Jarron,Cumberland,SG,24,POR,0.083333333,4,0.5,0,8.8,19,11.6,0,0,0,7.2,0,1,
DaQuan,Jeffries,SG,24,MEM,0.0625,3,0.5,0,0,23.8,14,0,0,0,9.1,0,1,
Jon,Teske,C,24,MEM,0.055555556,2.666666667,0,2,0,26.8,13.8,6,0,0,9.6,,0,0
Cameron,Oliver,SF,25,ATL,0.447916667,21.5,0.2,0.2,5.1,10.1,11.1,1.1,2.1,0,16.6,0.333,0.75,0.667
Tremont,Waters,PG,24,TOR,0.4375,21,0.75,0,0,10.9,21.7,4.8,0,25,16.3,0.222,0.333,
Shaquille,Harrison,SG,28,BRK,0.239583333,11.5,0.333,0,4.9,13.8,16.6,2.1,3.9,25,15,0,0.5,
Damyean,Dotson,SG,27,NYK,0.21875,10.5,0.25,0,0,10.4,6.9,0,0,0,8.3,0,0.667,
Gabe,York,SG,28,IND,0.21875,10.5,0.857,0.714,0,10.8,25.1,4.7,4.1,9.8,20.8,0.167,1,0.6
Sekou,Doumbouya,PF,21,LAL,0.166666667,8,0.25,0.5,13.5,26.8,0,9,11.1,17,31.6,0.5,0.667,0.75
Jemerrio,Jones,SF,26,LAL,0.15625,7.5,0,0,14.4,7.1,0,3.2,0,0,8.6,,0.667,
Rob,Edwards,SG,25,OKC,0.114583333,5.5,1,0,0,28.5,0,0,0,20,19.6,0.25,,
Emmanuel,Mudiay,PG,25,SAC,0.114583333,5.5,0,2,0,0,43.4,4.4,0,21,18.6,,0,0.75
Tre,Scott,SF,25,CLE,0.114583333,5.5,0.167,0,10.3,9.8,0,4.5,8.1,0,24.1,0,0.6,
Shaq,Buchanan,PG,25,MEM,0.104166667,5,0.5,0,10.2,10.7,24.9,4.8,0,33.3,24.6,0,0.5,
Feron,Hunt,SF,22,NYK,0.083333333,4,0,0,13.2,0,16,6.3,0,33.3,16.4,,0,
M.J.,Walker,SG,23,PHO,0.083333333,4,0.5,0,0,13.1,13.8,12,0,0,21.5,0,0,
Anthony,Lamb,SF,24,SAS,0.083333333,4,1,0,0,13.2,27.9,0,0,0,10.6,0,,
Scottie,Lewis,SG,21,CHO,0.072916667,3.5,,,0,0,16.2,6.9,0,0,5.3,,,0.5
Paris,Bass,SF,26,PHO,0.072916667,3.5,0.333,0.333,31.5,29.9,0,6.9,0,22.5,54.6,0,0.5,1
Jaden,Springer,SG,19,PHI,0.0625,3,0,0,18.9,18.3,0,0,30,50,15,,1,
Jordan,Goodwin,SG,23,WAS,0.0625,3,0.333,0,0,18.2,0,0,0,0,22.2,0,0,
Arnoldas,Kulboka,SF,24,CHO,0.052083333,2.5,1,0,0,0,0,0,0,0,8.5,0,,
Tyrell,Terry,PG,21,MEM,0.03125,1.5,0,0,0,0,0,0,0,0,13.7,,1,
David,Johnson,SG,20,TOR,0.020833333,1,1,0,0,0,0,0,0,0,21.4,0,,
Nate,Hinton,SG,22,IND,0.020833333,1,0,0,0,0,0,0,0,50,42.8,,0,
Juwan,Morgan,PF,24,TOR,0.5625,27,0.667,0,7.6,8.5,4.8,0,0,0,4.8,0.5,1,
Scotty,Hopson,SG,32,OKC,0.375,18,0.25,0,0,5.8,8.1,0,0,33.3,14.4,0,0.667,
Trayvon,Palmer,SG,27,DET,0.354166667,17,0,0,0,13.4,0,0,0,50,5,,0,
Malik,Newman,PG,24,CLE,0.166666667,8,0.2,0.4,0,13.5,27.8,0,0,14.5,38.1,0,0.75,1
Jaysean,Paige,PG,27,DET,0.145833333,7,0.667,0,0,16.3,18.1,0,0,25,24.5,0,0,
Matt,Ryan,SF,24,BOS,0.104166667,5,1,0,0,0,0,9.9,0,0,44,0.2,,
Zylan,Cheatham,SF,26,UTA,0.104166667,5,0.667,0,0,0,0,0,0,0,26.1,0,0,
Javin,DeLaurier,C,23,MIL,0.0625,3,,,0,34.6,0,16,0,,0,,,
Mac,McClung,PG,23,CHI,0.0625,3,0,0,0,0,0,0,0,50,29.4,,1,
Jaime,Echenique,C,24,WAS,0.0625,3,,,0,0,0,0,0,,0,,,
Tyler,Hall,SG,24,NYK,0.041666667,2,,,0,0,0,0,0,,0,,,
Matt,Mooney,SG,24,NYK,0.041666667,2,1,0,0,0,0,25,0,50,43.8,0,,
Jordan,Bell,C,27,CHI,0.041666667,2,,,56.6,0,0,24.4,0,,0,,,
C.J.,Miles,SG,34,BOS,0.041666667,2,,,0,0,0,0,0,,0,,,
Joe,Johnson,SG,40,BOS,0.041666667,2,0,0,0,0,0,0,0,0,22,,1,
DeJon,Jarreau,SG,24,IND,0.020833333,1,,,0,0,0,0,0,,0,,,
Ade,Murkey,SG,24,SAC,0.020833333,1,,,0,0,0,0,0,,0,,,
Ahmad,Caver,PG,25,IND,0.020833333,1,0,0,0,0,0,0,0,0,42.8,,1,
Sam,Dekker,PF,27,TOR,0.020833333,1,,,0,0,0,0,0,,0,,,
